event_activity_id,hcp_id,event_id,campaign_id,drug_id,event_name,event_type,event_activity_type,activity_timestamp,registration_status,attendance_status,attendance_duration_minutes,questions_asked,poll_responses,device_type,source_system
EVTACT00001125,HCP0195,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,49,3,1,Mobile,Event_Platform
EVTACT00011289,HCP1746,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,46,0,0,Desktop,Event_Platform
EVTACT00008444,HCP1309,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,79,0,0,Tablet,Event_Platform
EVTACT00005329,HCP0838,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,82,0,3,Desktop,Event_Platform
EVTACT00011319,HCP1749,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,62,1,0,Mobile,Event_Platform
EVTACT00012063,HCP1857,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,68,2,0,Desktop,Event_Platform
EVTACT00004684,HCP0738,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,64,0,1,Tablet,Event_Platform
EVTACT00001728,HCP0286,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,82,0,0,Tablet,Event_Platform
EVTACT00012409,HCP1907,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,69,0,0,Tablet,Event_Platform
EVTACT00007133,HCP1109,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,40,3,3,Tablet,Event_Platform
EVTACT00004049,HCP0634,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,85,1,0,Tablet,Event_Platform
EVTACT00002083,HCP0336,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,46,0,0,Mobile,Event_Platform
EVTACT00005414,HCP0846,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,50,3,1,Mobile,Event_Platform
EVTACT00005541,HCP0863,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,48,0,2,Tablet,Event_Platform
EVTACT00003399,HCP0539,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,46,0,0,Desktop,Event_Platform
EVTACT00009736,HCP1515,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,38,2,0,Desktop,Event_Platform
EVTACT00009923,HCP1541,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 17:37:14.482758,Registered,Attended,46,0,3,Desktop,Event_Platform
EVTACT00004770,HCP0751,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,87,0,4,Desktop,Event_Platform
EVTACT00003441,HCP0544,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,71,0,0,Tablet,Event_Platform
EVTACT00005801,HCP0901,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,54,0,3,Mobile,Event_Platform
EVTACT00001216,HCP0207,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,79,0,2,Tablet,Event_Platform
EVTACT00008830,HCP1368,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,61,1,0,Mobile,Event_Platform
EVTACT00011836,HCP1825,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,52,0,0,Desktop,Event_Platform
EVTACT00010039,HCP1560,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,90,2,0,Tablet,Event_Platform
EVTACT00006671,HCP1037,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,67,0,0,Desktop,Event_Platform
EVTACT00000823,HCP0142,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,87,0,0,Mobile,Event_Platform
EVTACT00007586,HCP1179,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,62,3,3,Tablet,Event_Platform
EVTACT00008098,HCP1255,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,54,3,0,Mobile,Event_Platform
EVTACT00006630,HCP1031,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,45,0,1,Mobile,Event_Platform
EVTACT00009056,HCP1404,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,59,0,3,Desktop,Event_Platform
EVTACT00010064,HCP1564,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,69,3,1,Mobile,Event_Platform
EVTACT00005738,HCP0892,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,43,3,0,Desktop,Event_Platform
EVTACT00006439,HCP1001,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,36,2,0,Desktop,Event_Platform
EVTACT00005483,HCP0854,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,37,0,0,Tablet,Event_Platform
EVTACT00003017,HCP0483,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,47,3,0,Desktop,Event_Platform
EVTACT00008580,HCP1333,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,74,3,0,Mobile,Event_Platform
EVTACT00000422,HCP0074,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,71,3,0,Desktop,Event_Platform
EVTACT00001928,HCP0314,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,75,2,0,Desktop,Event_Platform
EVTACT00009303,HCP1444,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,77,3,0,Desktop,Event_Platform
EVTACT00006938,HCP1079,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 18:37:14.482758,Registered,Attended,59,0,0,Tablet,Event_Platform
EVTACT00012269,HCP1890,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 18:55:51.724137,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002781,HCP0442,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,61,3,4,Tablet,Event_Platform
EVTACT00010843,HCP1680,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,67,3,4,Tablet,Event_Platform
EVTACT00011702,HCP1806,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,41,0,2,Desktop,Event_Platform
EVTACT00005400,HCP0845,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,82,0,0,Tablet,Event_Platform
EVTACT00007322,HCP1142,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,72,0,1,Tablet,Event_Platform
EVTACT00003777,HCP0593,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,51,0,0,Mobile,Event_Platform
EVTACT00004594,HCP0724,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,42,1,3,Mobile,Event_Platform
EVTACT00007941,HCP1232,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,37,0,4,Desktop,Event_Platform
EVTACT00001318,HCP0225,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,75,0,0,Tablet,Event_Platform
EVTACT00000755,HCP0129,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,41,1,0,Tablet,Event_Platform
EVTACT00001166,HCP0200,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,68,1,0,Desktop,Event_Platform
EVTACT00001088,HCP0188,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,77,2,3,Desktop,Event_Platform
EVTACT00000501,HCP0088,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,47,0,0,Tablet,Event_Platform
EVTACT00011204,HCP1732,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,38,3,0,Tablet,Event_Platform
EVTACT00008813,HCP1366,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,68,0,2,Mobile,Event_Platform
EVTACT00010518,HCP1630,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,89,0,0,Mobile,Event_Platform
EVTACT00006197,HCP0966,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,42,1,0,Tablet,Event_Platform
EVTACT00004442,HCP0702,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,45,0,1,Mobile,Event_Platform
EVTACT00007092,HCP1101,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,37,1,3,Desktop,Event_Platform
EVTACT00001409,HCP0238,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,86,0,1,Desktop,Event_Platform
EVTACT00004972,HCP0782,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,45,0,3,Desktop,Event_Platform
EVTACT00006644,HCP1035,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,86,0,0,Tablet,Event_Platform
EVTACT00011362,HCP1757,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 19:37:14.482758,Registered,Attended,54,0,3,Desktop,Event_Platform
EVTACT00004884,HCP0768,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 19:55:51.724137,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006967,HCP1084,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 19:55:51.724137,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002439,HCP0393,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 19:55:51.724137,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005644,HCP0878,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,82,0,3,Mobile,Event_Platform
EVTACT00010831,HCP1678,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,62,1,0,Desktop,Event_Platform
EVTACT00009207,HCP1430,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,40,0,0,Desktop,Event_Platform
EVTACT00009223,HCP1433,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,67,0,1,Mobile,Event_Platform
EVTACT00008032,HCP1245,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,43,0,0,Tablet,Event_Platform
EVTACT00010200,HCP1582,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,86,0,3,Desktop,Event_Platform
EVTACT00009501,HCP1474,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,69,1,0,Desktop,Event_Platform
EVTACT00008476,HCP1317,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,77,0,2,Desktop,Event_Platform
EVTACT00011191,HCP1730,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,77,0,0,Mobile,Event_Platform
EVTACT00012313,HCP1896,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,60,0,0,Tablet,Event_Platform
EVTACT00002759,HCP0440,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,78,3,1,Mobile,Event_Platform
EVTACT00006970,HCP1085,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,51,2,0,Tablet,Event_Platform
EVTACT00008638,HCP1341,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,56,2,0,Tablet,Event_Platform
EVTACT00011013,HCP1703,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,90,0,3,Tablet,Event_Platform
EVTACT00001625,HCP0270,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,60,2,0,Desktop,Event_Platform
EVTACT00011240,HCP1738,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,57,0,0,Desktop,Event_Platform
EVTACT00009426,HCP1464,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,47,0,3,Tablet,Event_Platform
EVTACT00004530,HCP0715,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,46,0,2,Mobile,Event_Platform
EVTACT00008698,HCP1353,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 20:37:14.482758,Registered,Attended,89,0,0,Tablet,Event_Platform
EVTACT00006567,HCP1020,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 20:55:51.724137,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005622,HCP0875,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 20:55:51.724137,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007576,HCP1177,EVENT0005,CAMP0009,DRUG003,NeuroCalm Webinar 05,Webinar,registration,2026-01-29 21:14:28.965517,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000367,HCP0064,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,74,0,0,Desktop,Event_Platform
EVTACT00012151,HCP1869,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,43,2,0,Tablet,Event_Platform
EVTACT00001835,HCP0300,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,63,0,0,Desktop,Event_Platform
EVTACT00004359,HCP0687,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,57,2,2,Mobile,Event_Platform
EVTACT00005245,HCP0828,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,64,0,0,Desktop,Event_Platform
EVTACT00004338,HCP0683,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,53,0,1,Tablet,Event_Platform
EVTACT00008260,HCP1280,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,67,0,0,Desktop,Event_Platform
EVTACT00008912,HCP1383,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,49,0,0,Mobile,Event_Platform
EVTACT00010629,HCP1649,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,81,0,1,Tablet,Event_Platform
EVTACT00009892,HCP1538,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,84,0,4,Tablet,Event_Platform
EVTACT00004130,HCP0648,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,72,0,0,Mobile,Event_Platform
EVTACT00012665,HCP1946,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,36,3,2,Desktop,Event_Platform
EVTACT00008246,HCP1279,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,66,0,0,Mobile,Event_Platform
EVTACT00012024,HCP1852,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,55,3,0,Mobile,Event_Platform
EVTACT00002830,HCP0449,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,83,3,0,Mobile,Event_Platform
EVTACT00010405,HCP1613,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,90,0,0,Desktop,Event_Platform
EVTACT00009130,HCP1416,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,72,0,2,Desktop,Event_Platform
EVTACT00011530,HCP1777,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,41,0,4,Tablet,Event_Platform
EVTACT00011001,HCP1702,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,42,2,0,Tablet,Event_Platform
EVTACT00006410,HCP0996,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,53,0,1,Tablet,Event_Platform
EVTACT00011514,HCP1776,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,50,2,4,Desktop,Event_Platform
EVTACT00008091,HCP1254,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,84,0,4,Mobile,Event_Platform
EVTACT00012895,HCP1984,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,58,0,0,Mobile,Event_Platform
EVTACT00006501,HCP1010,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,39,0,4,Desktop,Event_Platform
EVTACT00001162,HCP0198,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,90,3,0,Tablet,Event_Platform
EVTACT00002584,HCP0413,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,44,0,1,Mobile,Event_Platform
EVTACT00011570,HCP1783,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,76,1,0,Tablet,Event_Platform
EVTACT00002705,HCP0431,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,52,0,0,Mobile,Event_Platform
EVTACT00006381,HCP0992,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 21:37:14.482758,Registered,Attended,89,0,0,Mobile,Event_Platform
EVTACT00000248,HCP0046,EVENT0004,CAMP0002,DRUG001,CardioZen Webinar 04,Webinar,registration,2026-01-29 21:55:51.724137,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006080,HCP0946,EVENT0005,CAMP0009,DRUG003,NeuroCalm Webinar 05,Webinar,registration,2026-01-29 22:14:28.965517,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006582,HCP1024,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,87,0,0,Desktop,Event_Platform
EVTACT00003714,HCP0586,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,79,0,1,Desktop,Event_Platform
EVTACT00007912,HCP1228,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,82,0,0,Tablet,Event_Platform
EVTACT00011456,HCP1768,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,82,2,2,Tablet,Event_Platform
EVTACT00006692,HCP1040,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,45,0,0,Tablet,Event_Platform
EVTACT00007465,HCP1162,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,62,0,4,Mobile,Event_Platform
EVTACT00001426,HCP0239,EVENT0003,CAMP0020,DRUG007,GastroEase Webinar 03,Webinar,attendance,2026-01-29 22:37:14.482758,Registered,Attended,47,2,0,Desktop,Event_Platform
