hcp_id,total_event_activities,event_registrations,event_attendance,event_attendance_rate,avg_event_attendance_duration,max_event_attendance_duration,event_questions,event_polls,last_event_activity,last_event_engagement,days_since_last_event_engagement,days_since_last_event_activity
HCP0789,4,2,2,1.0000,69.5,100.0,3.0,1.0,2026-02-27T05:51:43.448Z,2026-02-27T05:51:43.448Z,170,170
HCP0801,3,2,1,0.5000,70.0,70.0,0.0,0.0,2026-04-25T11:20:41.379Z,2026-04-25T11:20:41.379Z,113,113
HCP0824,10,7,3,0.4286,33.33,42.0,0.0,1.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP0826,6,3,3,1.0000,63.0,74.0,0.0,3.0,2026-06-07T08:12:24.827Z,2026-06-07T08:12:24.827Z,70,70
HCP0872,7,4,3,0.7500,57.67,72.0,1.0,4.0,2026-07-05T16:26:53.793Z,2026-07-05T16:26:53.793Z,42,42
HCP0890,12,7,5,0.7143,36.8,49.0,0.0,8.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP0957,7,4,3,0.7500,43.67,49.0,1.0,0.0,2026-07-05T19:26:53.793Z,2026-07-05T19:26:53.793Z,42,42
HCP0960,7,4,3,0.7500,57.33,60.0,2.0,3.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP0984,7,4,3,0.7500,39.33,57.0,0.0,3.0,2026-06-20T13:49:39.310Z,2026-02-27T10:51:43.448Z,170,57
HCP1019,5,3,2,0.6667,56.5,80.0,0.0,0.0,2026-06-07T06:12:24.827Z,2026-06-07T06:12:24.827Z,70,70
HCP1021,5,3,2,0.6667,33.5,37.0,0.0,0.0,2026-07-21T11:00:00.000Z,2026-04-11T00:43:26.896Z,127,26
HCP1041,8,4,4,1.0000,48.0,64.0,1.0,6.0,2026-06-21T16:49:39.310Z,2026-06-21T16:49:39.310Z,56,56
HCP1051,8,4,4,1.0000,70.25,102.0,1.0,4.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1066,3,2,1,0.5000,45.0,45.0,0.0,0.0,2026-04-18T08:02:04.137Z,2026-04-18T08:02:04.137Z,120,120
HCP1071,6,4,2,0.5000,33.0,44.0,0.0,0.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP1093,12,8,4,0.5000,76.0,93.0,0.0,5.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1098,7,4,3,0.7500,48.33,71.0,2.0,3.0,2026-07-12T19:45:31.034Z,2026-07-12T19:45:31.034Z,35,35
HCP1107,9,6,3,0.5000,57.0,96.0,4.0,1.0,2026-08-06T14:00:00.000Z,2026-08-03T06:41:22.758Z,13,10
HCP1119,10,5,5,1.0000,38.8,63.0,0.0,0.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP1126,9,6,3,0.5000,51.67,66.0,2.0,0.0,2026-07-23T11:41:22.758Z,2026-05-24T03:35:10.344Z,84,24
HCP1127,7,4,3,0.7500,32.67,43.0,1.0,3.0,2026-05-09T15:57:55.862Z,2026-05-09T15:57:55.862Z,99,99
HCP1131,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-31T22:55:51.724Z,null,null,197
HCP1140,2,1,1,1.0000,43.0,43.0,1.0,0.0,2026-05-02T14:39:18.620Z,2026-05-02T14:39:18.620Z,106,106
HCP1148,7,4,3,0.7500,56.67,90.0,0.0,2.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP1156,4,2,2,1.0000,46.5,71.0,1.0,2.0,2026-04-18T08:02:04.137Z,2026-04-18T08:02:04.137Z,120,120
HCP1171,11,6,5,0.8333,50.6,77.0,4.0,4.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1183,5,3,2,0.6667,41.0,49.0,0.0,1.0,2026-06-12T08:31:02.068Z,2026-05-17T00:16:33.103Z,91,65
HCP1189,7,5,2,0.4000,41.5,51.0,1.0,4.0,2026-08-03T15:00:00.000Z,2026-05-30T23:53:47.586Z,78,13
HCP1229,6,4,2,0.5000,83.5,104.0,0.0,6.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP1258,6,3,3,1.0000,41.67,52.0,6.0,1.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP1264,7,4,3,0.7500,43.33,60.0,3.0,7.0,2026-07-24T11:22:45.517Z,2026-07-13T02:45:31.034Z,34,23
HCP1299,10,5,5,1.0000,56.6,88.0,1.0,6.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1321,13,7,6,0.8571,52.67,93.0,2.0,0.0,2026-08-06T08:00:00.000Z,2026-07-05T17:26:53.793Z,42,10
HCP1344,4,2,2,1.0000,63.0,82.0,0.0,0.0,2026-03-20T16:47:35.172Z,2026-03-20T16:47:35.172Z,149,149
HCP1362,6,3,3,1.0000,57.0,77.0,1.0,4.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1371,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-02-28T17:28:57.931Z,null,null,169
HCP1375,2,1,1,1.0000,46.0,46.0,0.0,0.0,2026-03-06T10:10:20.689Z,2026-03-06T10:10:20.689Z,163,163
HCP1378,6,3,3,1.0000,69.0,95.0,5.0,3.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP1384,5,3,2,0.6667,32.5,39.0,1.0,4.0,2026-06-17T13:08:16.551Z,2026-05-09T15:57:55.862Z,99,60
HCP1481,3,2,1,0.5000,39.0,39.0,0.0,0.0,2026-03-14T23:06:12.413Z,2026-03-13T12:28:57.931Z,156,155
HCP1522,9,5,4,0.8000,53.0,103.0,1.0,7.0,2026-07-12T19:45:31.034Z,2026-07-12T19:45:31.034Z,35,35
HCP1527,6,3,3,1.0000,42.0,44.0,0.0,0.0,2026-05-02T16:39:18.620Z,2026-05-02T16:39:18.620Z,106,106
HCP1541,5,3,2,0.6667,64.0,82.0,0.0,3.0,2026-03-13T18:28:57.931Z,2026-03-13T18:28:57.931Z,156,156
HCP1564,9,5,4,0.8000,58.75,80.0,9.0,9.0,2026-07-27T09:22:45.517Z,2026-07-27T09:22:45.517Z,20,20
HCP1633,7,4,3,0.7500,45.67,65.0,1.0,1.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1655,10,5,5,1.0000,45.0,60.0,6.0,9.0,2026-06-21T12:49:39.310Z,2026-06-21T12:49:39.310Z,56,56
HCP1657,4,2,2,1.0000,35.5,41.0,3.0,0.0,2026-06-14T07:31:02.068Z,2026-06-14T07:31:02.068Z,63,63
HCP1663,8,4,4,1.0000,64.5,101.0,3.0,3.0,2026-06-21T10:49:39.310Z,2026-06-21T10:49:39.310Z,56,56
HCP1665,6,4,2,0.5000,28.5,37.0,3.0,3.0,2026-07-24T12:00:00.000Z,2026-04-03T23:24:49.655Z,135,23
HCP1671,5,3,2,0.6667,28.0,33.0,1.0,1.0,2026-04-30T17:16:33.103Z,2026-04-04T04:24:49.655Z,134,108
HCP1677,4,2,2,1.0000,51.0,67.0,1.0,8.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP1681,2,1,1,1.0000,38.0,38.0,0.0,3.0,2026-03-06T14:10:20.689Z,2026-03-06T14:10:20.689Z,163,163
HCP1688,8,4,4,1.0000,36.25,44.0,4.0,2.0,2026-04-11T04:43:26.896Z,2026-04-11T04:43:26.896Z,127,127
HCP1702,7,4,3,0.7500,46.67,60.0,7.0,2.0,2026-05-10T02:35:10.344Z,2026-04-11T02:43:26.896Z,127,98
HCP1733,10,5,5,1.0000,57.8,79.0,0.0,7.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
HCP1761,12,6,6,1.0000,51.67,83.0,6.0,10.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP1767,4,3,1,0.3333,64.0,64.0,3.0,1.0,2026-07-08T23:04:08.275Z,2026-03-13T11:28:57.931Z,156,39
HCP1779,6,4,2,0.5000,51.0,76.0,0.0,3.0,2026-06-01T09:31:02.068Z,2026-04-18T08:02:04.137Z,120,76
HCP1782,11,6,5,0.8333,56.4,77.0,4.0,10.0,2026-07-19T23:04:08.275Z,2026-07-19T23:04:08.275Z,28,28
HCP1785,7,4,3,0.7500,49.67,59.0,6.0,3.0,2026-07-15T11:41:22.758Z,2026-06-28T17:08:16.551Z,49,32
HCP1807,4,3,1,0.3333,45.0,45.0,3.0,0.0,2026-06-24T22:45:31.034Z,2026-02-05T22:55:51.724Z,192,53
HCP1808,7,5,2,0.4000,39.5,45.0,0.0,0.0,2026-07-17T02:22:45.517Z,2026-06-14T13:31:02.068Z,63,30
HCP1810,5,4,1,0.2500,52.0,52.0,0.0,0.0,2026-07-25T11:41:22.758Z,2026-06-28T13:08:16.551Z,49,22
HCP1826,5,3,2,0.6667,56.5,72.0,3.0,0.0,2026-03-27T18:06:12.413Z,2026-03-27T18:06:12.413Z,142,142
HCP1841,2,1,1,1.0000,42.0,42.0,0.0,3.0,2026-05-16T22:16:33.103Z,2026-05-16T22:16:33.103Z,92,92
HCP1845,2,1,1,1.0000,40.0,40.0,3.0,3.0,2026-03-27T21:06:12.413Z,2026-03-27T21:06:12.413Z,142,142
HCP1868,8,4,4,1.0000,54.75,102.0,4.0,7.0,2026-07-19T23:04:08.275Z,2026-07-19T23:04:08.275Z,28,28
HCP1873,6,3,3,1.0000,69.67,107.0,5.0,4.0,2026-06-07T06:12:24.827Z,2026-06-07T06:12:24.827Z,70,70
HCP1899,9,6,3,0.5000,56.67,73.0,5.0,1.0,2026-06-07T10:31:02.068Z,2026-05-02T11:39:18.620Z,106,70
HCP1912,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-03-02T15:10:20.689Z,null,null,167
HCP1921,12,6,6,1.0000,47.83,94.0,6.0,11.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1930,7,4,3,0.7500,71.33,94.0,2.0,2.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1966,4,3,1,0.3333,54.0,54.0,0.0,0.0,2026-05-28T14:31:02.068Z,2026-02-05T22:55:51.724Z,192,80
HCP1972,3,2,1,0.5000,51.0,51.0,0.0,4.0,2026-06-14T07:31:02.068Z,2026-06-14T07:31:02.068Z,63,63
HCP1973,8,5,3,0.6000,43.67,50.0,3.0,5.0,2026-07-27T13:41:22.758Z,2026-06-21T11:49:39.310Z,56,20
HCP1992,4,3,1,0.3333,50.0,50.0,0.0,0.0,2026-06-13T15:49:39.310Z,2026-02-13T02:14:28.965Z,184,64
HCP0026,2,1,1,1.0000,56.0,56.0,1.0,0.0,2026-01-29T16:37:14.482Z,2026-01-29T16:37:14.482Z,199,199
HCP0042,6,4,2,0.5000,60.0,69.0,0.0,0.0,2026-08-02T14:00:00.000Z,2026-02-27T04:51:43.448Z,170,14
HCP0046,7,4,3,0.7500,56.33,97.0,2.0,3.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP0051,4,3,1,0.3333,20.0,20.0,0.0,0.0,2026-05-07T03:35:10.344Z,2026-03-27T19:06:12.413Z,142,101
HCP0052,6,3,3,1.0000,37.33,54.0,5.0,7.0,2026-06-14T08:31:02.068Z,2026-06-14T08:31:02.068Z,63,63
HCP0065,7,5,2,0.4000,53.5,74.0,0.0,0.0,2026-06-13T22:08:16.551Z,2026-05-09T18:57:55.862Z,99,64
HCP0070,3,2,1,0.5000,30.0,30.0,0.0,0.0,2026-04-05T15:20:41.379Z,2026-03-20T15:47:35.172Z,149,133
HCP0072,9,6,3,0.5000,41.0,62.0,5.0,4.0,2026-07-10T00:04:08.275Z,2026-06-21T10:49:39.310Z,56,37
HCP0079,4,2,2,1.0000,43.0,46.0,0.0,3.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP0086,8,4,4,1.0000,49.25,101.0,4.0,4.0,2026-06-14T08:31:02.068Z,2026-06-14T08:31:02.068Z,63,63
HCP0093,12,7,5,0.7143,56.4,114.0,7.0,2.0,2026-07-16T08:22:45.517Z,2026-07-12T21:45:31.034Z,35,31
HCP0095,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-02-22T17:28:57.931Z,null,null,175
HCP0096,9,5,4,0.8000,41.0,66.0,0.0,5.0,2026-06-26T21:26:53.793Z,2026-05-31T06:53:47.586Z,77,51
HCP0100,4,3,1,0.3333,69.0,69.0,0.0,0.0,2026-07-03T03:04:08.275Z,2026-05-09T17:57:55.862Z,99,44
HCP0107,8,6,2,0.3333,67.5,79.0,2.0,5.0,2026-06-02T12:12:24.827Z,2026-04-18T09:02:04.137Z,120,75
HCP0127,8,4,4,1.0000,42.0,56.0,3.0,3.0,2026-07-12T20:45:31.034Z,2026-07-12T20:45:31.034Z,35,35
HCP0161,5,3,2,0.6667,43.0,46.0,2.0,0.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP0165,8,5,3,0.6000,58.0,60.0,2.0,3.0,2026-07-20T03:04:08.275Z,2026-07-20T03:04:08.275Z,27,27
HCP0174,7,4,3,0.7500,58.33,61.0,0.0,4.0,2026-06-28T15:08:16.551Z,2026-06-28T15:08:16.551Z,49,49
HCP0198,7,4,3,0.7500,54.67,90.0,3.0,0.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0212,3,2,1,0.5000,79.0,79.0,0.0,3.0,2026-05-26T23:53:47.586Z,2026-03-13T15:28:57.931Z,156,82
HCP0213,6,4,2,0.5000,40.5,46.0,0.0,0.0,2026-06-21T13:49:39.310Z,2026-06-21T13:49:39.310Z,56,56
HCP0221,10,6,4,0.6667,39.75,55.0,4.0,3.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0225,5,3,2,0.6667,73.5,75.0,2.0,1.0,2026-07-29T05:41:22.758Z,2026-04-25T12:20:41.379Z,113,18
HCP0232,8,5,3,0.6000,59.33,78.0,3.0,7.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0235,6,5,1,0.2000,58.0,58.0,0.0,4.0,2026-08-01T16:00:00.000Z,2026-03-06T11:10:20.689Z,163,15
HCP0250,11,6,5,0.8333,60.4,76.0,0.0,0.0,2026-06-28T15:08:16.551Z,2026-06-28T15:08:16.551Z,49,49
HCP0252,6,3,3,1.0000,63.67,75.0,6.0,1.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP0262,6,3,3,1.0000,60.67,79.0,4.0,6.0,2026-04-25T10:20:41.379Z,2026-04-25T10:20:41.379Z,113,113
HCP0291,4,3,1,0.3333,49.0,49.0,0.0,0.0,2026-06-14T09:31:02.068Z,2026-06-14T09:31:02.068Z,63,63
HCP0307,3,2,1,0.5000,68.0,68.0,0.0,2.0,2026-04-28T12:57:55.862Z,2026-04-25T10:20:41.379Z,113,110
HCP0317,7,4,3,0.7500,33.33,37.0,3.0,6.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP0329,5,3,2,0.6667,31.5,34.0,0.0,4.0,2026-05-31T05:53:47.586Z,2026-05-31T05:53:47.586Z,77,77
HCP0335,11,6,5,0.8333,47.6,84.0,3.0,5.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP0357,4,2,2,1.0000,40.0,42.0,3.0,4.0,2026-03-13T18:28:57.931Z,2026-03-13T18:28:57.931Z,156,156
HCP0366,6,3,3,1.0000,50.33,76.0,2.0,3.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0378,6,3,3,1.0000,48.67,58.0,0.0,5.0,2026-06-21T15:49:39.310Z,2026-06-21T15:49:39.310Z,56,56
HCP0395,12,6,6,1.0000,54.0,88.0,0.0,8.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP0414,8,5,3,0.6000,59.33,85.0,0.0,5.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP0439,6,4,2,0.5000,62.5,76.0,3.0,3.0,2026-05-27T05:12:24.827Z,2026-04-18T05:02:04.137Z,120,81
HCP0454,10,6,4,0.6667,59.5,89.0,0.0,13.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0458,5,3,2,0.6667,55.0,58.0,1.0,0.0,2026-05-16T23:16:33.103Z,2026-05-16T23:16:33.103Z,92,92
HCP0476,2,1,1,1.0000,52.0,52.0,0.0,0.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0502,9,5,4,0.8000,60.25,72.0,3.0,5.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
HCP0523,2,1,1,1.0000,52.0,52.0,0.0,0.0,2026-02-13T01:14:28.965Z,2026-02-13T01:14:28.965Z,184,184
HCP0541,9,5,4,0.8000,55.5,88.0,6.0,2.0,2026-07-05T17:26:53.793Z,2026-07-05T17:26:53.793Z,42,42
HCP0576,2,1,1,1.0000,31.0,31.0,0.0,0.0,2026-02-20T02:33:06.206Z,2026-02-20T02:33:06.206Z,177,177
HCP0577,3,2,1,0.5000,83.0,83.0,0.0,4.0,2026-07-20T03:04:08.275Z,2026-07-20T03:04:08.275Z,27,27
HCP0579,4,2,2,1.0000,70.5,91.0,0.0,3.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP0584,6,3,3,1.0000,47.67,58.0,3.0,0.0,2026-07-27T08:22:45.517Z,2026-07-27T08:22:45.517Z,20,20
HCP0610,15,8,7,0.8750,55.43,88.0,5.0,4.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP0617,4,2,2,1.0000,53.0,61.0,1.0,0.0,2026-05-02T17:39:18.620Z,2026-05-02T17:39:18.620Z,106,106
HCP0679,3,2,1,0.5000,52.0,52.0,3.0,0.0,2026-08-01T15:00:00.000Z,2026-02-27T08:51:43.448Z,170,15
HCP0691,5,3,2,0.6667,36.5,37.0,3.0,3.0,2026-06-18T16:49:39.310Z,2026-05-31T05:53:47.586Z,77,59
HCP0702,7,4,3,0.7500,47.0,51.0,1.0,4.0,2026-07-10T23:04:08.275Z,2026-07-05T22:26:53.793Z,42,37
HCP0703,8,5,3,0.6000,56.0,71.0,0.0,3.0,2026-08-10T15:00:00.000Z,2026-08-10T15:00:00.000Z,6,6
HCP0723,11,6,5,0.8333,57.2,95.0,4.0,2.0,2026-08-07T16:00:00.000Z,2026-07-20T06:04:08.275Z,27,9
HCP0754,3,2,1,0.5000,41.0,41.0,0.0,0.0,2026-07-26T08:41:22.758Z,2026-05-31T01:53:47.586Z,77,21
HCP0793,8,4,4,1.0000,60.25,84.0,5.0,4.0,2026-08-03T05:41:22.758Z,2026-08-03T05:41:22.758Z,13,13
HCP0812,9,6,3,0.5000,53.67,60.0,3.0,0.0,2026-07-10T08:04:08.275Z,2026-02-27T09:51:43.448Z,170,37
HCP0823,14,8,6,0.7500,38.67,50.0,8.0,5.0,2026-06-21T10:49:39.310Z,2026-06-21T10:49:39.310Z,56,56
HCP0858,3,2,1,0.5000,67.0,67.0,3.0,0.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP0862,3,2,1,0.5000,103.0,103.0,1.0,0.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0894,7,4,3,0.7500,41.0,64.0,0.0,0.0,2026-05-16T22:16:33.103Z,2026-05-16T22:16:33.103Z,92,92
HCP0896,6,4,2,0.5000,54.0,66.0,2.0,3.0,2026-08-03T12:41:22.758Z,2026-08-03T12:41:22.758Z,13,13
HCP0899,16,8,8,1.0000,58.88,103.0,12.0,9.0,2026-06-28T20:08:16.551Z,2026-06-28T20:08:16.551Z,49,49
HCP0946,11,6,5,0.8333,37.6,51.0,4.0,4.0,2026-07-27T05:22:45.517Z,2026-07-27T05:22:45.517Z,20,20
HCP0973,9,5,4,0.8000,46.0,64.0,0.0,1.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP0981,3,2,1,0.5000,51.0,51.0,0.0,3.0,2026-05-30T12:12:24.827Z,2026-01-15T12:00:00.000Z,213,78
HCP0998,5,5,0,0.0000,0.0,0.0,0.0,0.0,2026-07-26T05:22:45.517Z,null,null,21
HCP1028,12,6,6,1.0000,42.83,58.0,5.0,8.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1045,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-31T04:14:28.965Z,null,null,197
HCP1062,4,3,1,0.3333,63.0,63.0,0.0,0.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1069,7,4,3,0.7500,57.33,92.0,3.0,0.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1073,11,6,5,0.8333,47.0,79.0,3.0,5.0,2026-06-17T19:26:53.793Z,2026-05-24T01:35:10.344Z,84,60
HCP1091,7,5,2,0.4000,69.5,98.0,0.0,1.0,2026-07-03T20:26:53.793Z,2026-06-07T07:12:24.827Z,70,44
HCP1097,8,4,4,1.0000,56.25,78.0,0.0,0.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP1130,7,4,3,0.7500,68.0,89.0,4.0,1.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP1151,10,5,5,1.0000,49.8,83.0,3.0,4.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP1185,10,6,4,0.6667,38.0,51.0,4.0,4.0,2026-08-04T12:00:00.000Z,2026-06-07T08:12:24.827Z,70,12
HCP1211,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-03-02T21:47:35.172Z,null,null,167
HCP1271,11,6,5,0.8333,59.6,69.0,5.0,2.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
HCP1276,12,6,6,1.0000,57.17,92.0,6.0,10.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP1314,2,2,0,0.0000,0.0,0.0,0.0,0.0,2026-03-25T03:43:26.896Z,null,null,144
HCP1326,5,4,1,0.2500,45.0,45.0,0.0,1.0,2026-07-19T04:22:45.517Z,2026-05-16T18:16:33.103Z,92,28
HCP1348,12,6,6,1.0000,48.33,83.0,7.0,7.0,2026-07-20T06:04:08.275Z,2026-07-20T06:04:08.275Z,27,27
HCP1356,15,10,5,0.5000,54.4,89.0,4.0,11.0,2026-07-29T14:41:22.758Z,2026-06-07T05:12:24.827Z,70,18
HCP1410,13,7,6,0.8571,55.83,103.0,6.0,4.0,2026-07-13T09:22:45.517Z,2026-06-28T14:08:16.551Z,49,34
HCP1417,12,7,5,0.7143,53.8,77.0,2.0,2.0,2026-08-08T13:00:00.000Z,2026-07-27T07:22:45.517Z,20,8
HCP1426,7,5,2,0.4000,73.5,105.0,0.0,3.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1437,14,8,6,0.7500,49.5,82.0,0.0,9.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1458,6,4,2,0.5000,53.5,54.0,0.0,0.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1464,4,2,2,1.0000,35.5,47.0,0.0,3.0,2026-03-06T12:10:20.689Z,2026-03-06T12:10:20.689Z,163,163
HCP1493,7,5,2,0.4000,40.5,53.0,2.0,2.0,2026-07-05T22:26:53.793Z,2026-07-05T22:26:53.793Z,42,42
HCP1502,6,3,3,1.0000,61.33,84.0,0.0,3.0,2026-06-07T03:12:24.827Z,2026-06-07T03:12:24.827Z,70,70
HCP1537,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-22T23:37:14.482Z,null,null,206
HCP1614,5,3,2,0.6667,70.5,76.0,0.0,1.0,2026-06-28T15:08:16.551Z,2026-06-28T15:08:16.551Z,49,49
HCP1618,7,4,3,0.7500,45.0,70.0,4.0,3.0,2026-05-02T15:39:18.620Z,2026-05-02T15:39:18.620Z,106,106
HCP1629,12,7,5,0.7143,54.8,89.0,3.0,3.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1651,5,4,1,0.2500,53.0,53.0,0.0,0.0,2026-06-22T20:45:31.034Z,2026-03-06T13:10:20.689Z,163,55
HCP1652,6,3,3,1.0000,46.0,68.0,0.0,2.0,2026-06-07T10:12:24.827Z,2026-06-07T10:12:24.827Z,70,70
HCP1678,17,9,8,0.8889,59.75,114.0,7.0,10.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP1689,8,5,3,0.6000,36.0,44.0,2.0,2.0,2026-07-12T20:45:31.034Z,2026-07-12T20:45:31.034Z,35,35
HCP1697,6,3,3,1.0000,54.67,75.0,4.0,6.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1700,10,6,4,0.6667,65.5,98.0,0.0,5.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP1714,15,8,7,0.8750,54.57,94.0,6.0,6.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP1722,9,5,4,0.8000,51.0,93.0,5.0,4.0,2026-06-14T10:31:02.068Z,2026-06-14T10:31:02.068Z,63,63
HCP1792,6,3,3,1.0000,64.67,95.0,0.0,9.0,2026-03-20T14:47:35.172Z,2026-03-20T14:47:35.172Z,149,149
HCP1846,8,4,4,1.0000,70.75,91.0,0.0,7.0,2026-06-07T09:12:24.827Z,2026-06-07T09:12:24.827Z,70,70
HCP1863,11,6,5,0.8333,70.8,94.0,1.0,1.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP1874,11,6,5,0.8333,49.4,72.0,0.0,4.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1884,10,5,5,1.0000,42.0,63.0,0.0,6.0,2026-06-07T05:12:24.827Z,2026-06-07T05:12:24.827Z,70,70
HCP1890,15,8,7,0.8750,62.43,107.0,6.0,15.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1907,7,4,3,0.7500,55.67,69.0,0.0,0.0,2026-07-14T05:41:22.758Z,2026-06-14T13:31:02.068Z,63,33
HCP1927,13,7,6,0.8571,45.17,55.0,7.0,2.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP1929,12,7,5,0.7143,41.2,56.0,9.0,3.0,2026-07-20T08:41:22.758Z,2026-07-20T03:04:08.275Z,27,27
HCP1941,8,4,4,1.0000,39.5,47.0,5.0,2.0,2026-03-27T19:06:12.413Z,2026-03-27T19:06:12.413Z,142,142
HCP1954,4,2,2,1.0000,49.5,53.0,3.0,0.0,2026-07-27T04:22:45.517Z,2026-07-27T04:22:45.517Z,20,20
HCP1955,12,6,6,1.0000,56.17,84.0,3.0,4.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP1974,14,7,7,1.0000,76.43,107.0,13.0,8.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1990,8,5,3,0.6000,60.0,74.0,4.0,1.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
