hcp_id,total_veeva_interactions,in_person_visits,phone_calls,virtual_meetings,completed_interactions,cancelled_interactions,no_show_interactions,avg_interaction_duration_minutes,max_interaction_duration_minutes,followups_required,last_veeva_activity,last_veeva_engagement,days_since_last_veeva_engagement,days_since_last_veeva_activity
HCP1119,7,5,0,2,6,1,0,34.57,54.0,1,2026-07-13T09:37:55.000Z,2026-07-13T09:37:55.000Z,34,34
HCP1126,3,2,0,1,3,0,0,27.33,36.0,1,2026-06-05T05:04:51.000Z,2026-06-05T05:04:51.000Z,72,72
HCP1127,4,3,1,0,4,0,0,34.25,47.0,3,2026-07-29T20:15:27.000Z,2026-07-29T20:15:27.000Z,18,18
HCP1131,12,9,2,1,10,1,1,36.75,58.0,3,2026-06-19T19:38:59.000Z,2026-06-19T19:38:59.000Z,58,58
HCP1140,7,4,1,2,7,0,0,38.43,59.0,4,2026-08-01T08:19:00.000Z,2026-08-01T08:19:00.000Z,15,15
HCP1148,3,3,0,0,2,1,0,40.0,51.0,1,2026-06-12T07:41:41.000Z,2026-06-12T07:41:41.000Z,65,65
HCP1156,9,5,2,2,8,0,1,36.89,59.0,4,2026-07-10T16:44:34.000Z,2026-07-10T16:44:34.000Z,37,37
HCP1171,8,3,2,3,7,0,1,31.38,56.0,3,2026-07-26T09:03:25.000Z,2026-07-26T09:03:25.000Z,21,21
HCP1183,3,1,0,2,1,2,0,34.0,56.0,0,2026-06-11T01:39:54.000Z,2026-03-10T21:24:23.000Z,159,66
HCP1189,3,1,1,1,3,0,0,30.0,53.0,1,2026-07-21T02:31:49.000Z,2026-07-21T02:31:49.000Z,26,26
HCP1229,9,3,1,5,7,0,2,33.44,60.0,2,2026-07-12T11:49:07.000Z,2026-07-12T11:49:07.000Z,35,35
HCP1258,11,8,2,1,9,1,1,36.91,55.0,5,2026-07-23T00:05:48.000Z,2026-07-17T09:38:19.000Z,30,24
HCP1264,8,6,2,0,7,1,0,28.25,46.0,1,2026-08-07T01:13:03.000Z,2026-08-06T12:45:40.000Z,10,9
HCP1299,9,6,2,1,8,1,0,34.22,53.0,4,2026-08-11T09:02:06.000Z,2026-08-11T09:02:06.000Z,5,5
HCP1321,5,2,2,1,4,1,0,22.6,45.0,1,2026-07-02T21:06:56.000Z,2026-07-02T21:06:56.000Z,45,45
HCP1344,5,2,1,2,4,1,0,25.4,33.0,2,2026-08-09T08:26:46.000Z,2026-08-09T08:26:46.000Z,7,7
HCP1362,4,2,0,2,4,0,0,42.5,57.0,2,2026-07-09T06:52:50.000Z,2026-07-09T06:52:50.000Z,38,38
HCP1371,6,2,0,4,4,1,1,29.83,47.0,0,2026-06-14T07:12:52.000Z,2026-06-14T07:12:52.000Z,63,63
HCP1375,5,3,2,0,4,0,1,30.8,56.0,0,2026-08-08T09:42:37.000Z,2026-04-27T02:31:05.000Z,111,8
HCP1378,9,6,2,1,9,0,0,34.0,60.0,4,2026-07-23T17:58:08.000Z,2026-07-23T17:58:08.000Z,24,24
HCP1384,12,3,5,4,12,0,0,28.67,57.0,5,2026-08-12T15:32:03.000Z,2026-08-12T15:32:03.000Z,4,4
HCP1481,9,4,2,3,5,3,1,36.33,57.0,1,2026-08-09T17:14:18.000Z,2026-05-17T17:55:35.000Z,91,7
HCP1522,4,3,1,0,3,1,0,36.0,53.0,1,2026-08-08T14:01:04.000Z,2026-08-08T14:01:04.000Z,8,8
HCP1527,7,4,2,1,7,0,0,30.71,51.0,4,2026-08-07T09:55:39.000Z,2026-08-07T09:55:39.000Z,9,9
HCP1541,9,6,2,1,7,1,1,31.56,53.0,4,2026-07-20T21:32:36.000Z,2026-06-24T22:47:53.000Z,53,27
HCP1564,12,6,4,2,12,0,0,26.33,53.0,7,2026-08-09T12:21:45.000Z,2026-08-09T12:21:45.000Z,7,7
HCP1633,9,4,2,3,8,1,0,35.44,58.0,3,2026-08-03T11:26:47.000Z,2026-07-26T22:08:19.000Z,21,13
HCP1655,5,2,0,3,5,0,0,35.0,44.0,1,2026-05-04T19:10:05.000Z,2026-05-04T19:10:05.000Z,104,104
HCP1657,6,4,1,1,4,2,0,27.83,59.0,2,2026-05-26T19:33:03.000Z,2026-05-26T19:33:03.000Z,82,82
HCP1663,4,2,0,2,3,0,1,37.5,51.0,2,2026-08-07T05:42:47.000Z,2026-07-01T19:47:48.000Z,46,9
HCP1665,8,4,2,2,8,0,0,34.88,58.0,4,2026-08-01T00:10:17.000Z,2026-08-01T00:10:17.000Z,15,15
HCP1671,8,5,2,1,8,0,0,28.25,53.0,3,2026-07-08T14:03:12.000Z,2026-07-08T14:03:12.000Z,39,39
HCP1677,8,5,2,1,7,1,0,29.38,47.0,2,2026-06-07T08:37:21.000Z,2026-06-07T08:37:21.000Z,70,70
HCP1681,7,2,4,1,5,2,0,22.57,56.0,3,2026-07-20T05:26:13.000Z,2026-07-20T05:26:13.000Z,27,27
HCP1688,7,3,3,1,6,1,0,26.57,42.0,2,2026-08-08T04:23:37.000Z,2026-08-08T04:23:37.000Z,8,8
HCP1702,4,2,0,2,4,0,0,32.25,42.0,3,2026-06-12T15:41:12.000Z,2026-06-12T15:41:12.000Z,65,65
HCP1733,11,4,4,3,11,0,0,34.36,58.0,4,2026-08-08T15:14:23.000Z,2026-08-08T15:14:23.000Z,8,8
HCP1761,10,8,0,2,7,1,2,33.7,53.0,2,2026-06-27T09:21:02.000Z,2026-06-25T15:29:01.000Z,52,50
HCP1767,3,2,1,0,2,0,1,33.67,42.0,0,2026-06-09T19:48:13.000Z,2026-06-09T19:48:13.000Z,68,68
HCP1779,10,5,4,1,9,1,0,29.6,57.0,7,2026-06-24T07:45:50.000Z,2026-06-24T07:45:50.000Z,53,53
HCP1782,5,2,2,1,4,1,0,28.2,37.0,2,2026-07-30T13:48:33.000Z,2026-07-30T13:48:33.000Z,17,17
HCP1785,8,4,2,2,7,1,0,33.25,60.0,5,2026-07-07T02:47:39.000Z,2026-07-07T02:47:39.000Z,40,40
HCP1807,3,2,1,0,2,1,0,27.0,40.0,1,2026-08-14T14:18:01.000Z,2026-07-14T11:20:51.000Z,33,2
HCP1808,7,3,2,2,6,0,1,32.14,60.0,3,2026-08-05T19:34:12.000Z,2026-08-05T19:34:12.000Z,11,11
HCP1810,6,1,3,2,5,0,1,25.5,54.0,1,2026-07-10T13:26:18.000Z,2026-06-21T02:27:31.000Z,56,37
HCP1826,8,5,1,2,7,0,1,32.0,45.0,3,2026-07-27T08:27:49.000Z,2026-07-27T08:27:49.000Z,20,20
HCP1841,8,4,2,2,7,1,0,32.0,49.0,5,2026-06-17T03:41:36.000Z,2026-06-17T03:41:36.000Z,60,60
HCP1845,3,2,1,0,2,1,0,35.67,56.0,1,2026-06-18T03:50:13.000Z,2026-06-18T03:50:13.000Z,59,59
HCP1868,3,2,0,1,3,0,0,41.33,54.0,0,2026-07-20T12:25:36.000Z,2026-07-20T12:25:36.000Z,27,27
HCP1873,3,1,1,1,3,0,0,37.67,59.0,2,2026-07-17T05:58:13.000Z,2026-07-17T05:58:13.000Z,30,30
HCP1899,10,2,6,2,10,0,0,18.5,40.0,2,2026-08-10T14:06:02.000Z,2026-08-10T14:06:02.000Z,6,6
HCP1912,5,4,1,0,3,2,0,31.8,47.0,2,2026-07-02T19:41:47.000Z,2026-06-01T17:43:51.000Z,76,45
HCP1921,11,3,4,4,10,0,1,25.09,48.0,2,2026-06-28T17:28:54.000Z,2026-06-28T17:28:54.000Z,49,49
HCP1930,7,3,2,2,7,0,0,27.14,53.0,1,2026-07-29T06:37:37.000Z,2026-07-29T06:37:37.000Z,18,18
HCP1962,8,5,1,2,5,1,2,35.75,50.0,1,2026-08-09T01:11:22.000Z,2026-08-09T01:11:22.000Z,7,7
HCP1966,9,2,4,3,7,0,2,24.33,53.0,5,2026-07-20T18:34:41.000Z,2026-07-20T18:34:41.000Z,27,27
HCP1972,7,5,2,0,6,0,1,32.86,60.0,4,2026-07-22T18:41:05.000Z,2026-07-22T18:41:05.000Z,25,25
HCP1973,12,5,4,3,12,0,0,26.08,53.0,7,2026-06-23T20:16:08.000Z,2026-06-23T20:16:08.000Z,54,54
HCP1992,8,5,0,3,7,1,0,39.63,60.0,3,2026-07-26T00:56:41.000Z,2026-07-26T00:56:41.000Z,21,21
HCP0026,7,4,2,1,7,0,0,31.0,50.0,4,2026-08-03T12:21:07.000Z,2026-08-03T12:21:07.000Z,13,13
HCP0042,7,2,4,1,6,0,1,18.14,35.0,3,2026-07-23T08:12:46.000Z,2026-07-23T08:12:46.000Z,24,24
HCP0046,4,0,2,2,4,0,0,22.5,39.0,4,2026-06-18T13:22:03.000Z,2026-06-18T13:22:03.000Z,59,59
HCP0051,4,2,1,1,3,1,0,41.75,59.0,1,2026-06-25T14:22:31.000Z,2026-06-25T14:22:31.000Z,52,52
HCP0052,8,6,1,1,8,0,0,39.25,57.0,6,2026-06-17T17:52:29.000Z,2026-06-17T17:52:29.000Z,60,60
HCP0065,8,3,5,0,8,0,0,26.63,54.0,2,2026-08-09T23:20:40.000Z,2026-08-09T23:20:40.000Z,7,7
HCP0070,4,4,0,0,4,0,0,33.25,40.0,1,2026-05-17T03:26:17.000Z,2026-05-17T03:26:17.000Z,91,91
HCP0072,11,6,2,3,10,1,0,36.64,57.0,2,2026-08-10T08:46:07.000Z,2026-08-10T08:46:07.000Z,6,6
HCP0079,8,2,1,5,5,2,1,26.25,41.0,3,2026-08-05T13:43:34.000Z,2026-08-05T13:43:34.000Z,11,11
HCP0086,6,5,1,0,5,0,1,35.83,57.0,2,2026-08-04T23:09:44.000Z,2026-08-04T23:09:44.000Z,12,12
HCP0093,12,3,8,1,10,1,1,22.25,56.0,4,2026-08-05T08:18:13.000Z,2026-08-05T08:18:13.000Z,11,11
HCP0095,5,2,1,2,4,0,1,32.6,57.0,2,2026-07-22T20:07:42.000Z,2026-06-20T01:51:49.000Z,57,25
HCP0096,8,4,4,0,6,1,1,25.13,52.0,2,2026-07-26T02:48:51.000Z,2026-07-26T02:48:51.000Z,21,21
HCP0100,12,8,2,2,10,1,1,30.17,48.0,3,2026-08-13T06:39:57.000Z,2026-08-13T06:39:57.000Z,3,3
HCP0107,8,3,2,3,8,0,0,24.0,42.0,5,2026-07-11T16:37:34.000Z,2026-07-11T16:37:34.000Z,36,36
HCP0127,10,6,3,1,10,0,0,35.6,58.0,5,2026-06-08T14:47:12.000Z,2026-06-08T14:47:12.000Z,69,69
HCP0161,7,5,1,1,6,0,1,26.0,34.0,2,2026-06-05T07:41:09.000Z,2026-06-05T07:41:09.000Z,72,72
HCP0165,5,1,1,3,5,0,0,33.4,48.0,3,2026-07-29T12:54:24.000Z,2026-07-29T12:54:24.000Z,18,18
HCP0174,5,2,3,0,3,0,2,26.4,53.0,1,2026-07-06T23:29:42.000Z,2026-07-06T23:29:42.000Z,41,41
HCP0198,5,3,2,0,5,0,0,29.8,57.0,2,2026-07-21T06:26:26.000Z,2026-07-21T06:26:26.000Z,26,26
HCP0212,10,4,4,2,10,0,0,33.4,56.0,6,2026-08-01T04:27:51.000Z,2026-08-01T04:27:51.000Z,15,15
HCP0213,10,6,4,0,9,0,1,27.7,54.0,4,2026-08-10T20:22:48.000Z,2026-08-08T12:30:42.000Z,8,6
HCP0221,4,1,1,2,4,0,0,25.0,41.0,2,2026-08-11T04:53:22.000Z,2026-08-11T04:53:22.000Z,5,5
HCP0225,3,1,1,1,3,0,0,31.33,41.0,2,2026-08-11T20:47:57.000Z,2026-08-11T20:47:57.000Z,5,5
HCP0232,7,2,1,4,7,0,0,32.29,60.0,5,2026-07-17T06:50:59.000Z,2026-07-17T06:50:59.000Z,30,30
HCP0235,5,4,1,0,5,0,0,33.4,44.0,0,2026-07-30T05:34:32.000Z,2026-07-30T05:34:32.000Z,17,17
HCP0250,3,2,1,0,2,1,0,32.0,42.0,0,2026-06-11T22:41:14.000Z,2026-06-11T22:41:14.000Z,66,66
HCP0252,9,4,2,3,8,1,0,29.22,47.0,4,2026-07-27T03:52:51.000Z,2026-07-27T03:52:51.000Z,20,20
HCP0262,3,1,1,1,2,1,0,32.33,44.0,2,2026-03-01T05:43:25.000Z,2026-01-10T20:23:33.000Z,218,168
HCP0291,9,3,3,3,6,3,0,24.56,43.0,4,2026-07-27T20:16:17.000Z,2026-07-26T08:19:29.000Z,21,20
HCP0307,5,4,1,0,5,0,0,41.2,57.0,1,2026-08-10T16:27:02.000Z,2026-08-10T16:27:02.000Z,6,6
HCP0317,5,1,3,1,5,0,0,25.8,60.0,2,2026-07-24T13:53:41.000Z,2026-07-24T13:53:41.000Z,23,23
HCP0329,6,2,2,2,4,1,1,35.17,60.0,3,2026-07-06T08:30:23.000Z,2026-07-06T08:30:23.000Z,41,41
HCP0335,6,3,3,0,5,0,1,23.83,41.0,4,2026-08-10T21:44:39.000Z,2026-08-10T21:44:39.000Z,6,6
HCP0357,11,4,6,1,9,1,1,25.82,57.0,2,2026-08-05T02:34:58.000Z,2026-08-05T02:34:58.000Z,11,11
HCP0366,7,3,2,2,6,1,0,36.0,60.0,2,2026-08-02T16:47:17.000Z,2026-08-02T16:47:17.000Z,14,14
HCP0378,3,0,1,2,3,0,0,25.33,43.0,1,2026-06-05T20:17:29.000Z,2026-06-05T20:17:29.000Z,72,72
HCP0395,4,1,2,1,4,0,0,26.25,42.0,0,2026-06-11T01:34:40.000Z,2026-06-11T01:34:40.000Z,66,66
HCP0414,9,3,4,2,8,1,0,23.33,46.0,3,2026-07-23T01:42:24.000Z,2026-06-21T15:18:31.000Z,56,24
HCP0428,9,3,2,4,9,0,0,31.78,50.0,1,2026-08-14T10:19:01.000Z,2026-08-14T10:19:01.000Z,2,2
HCP0439,4,1,2,1,3,0,1,20.75,43.0,1,2026-06-23T17:49:49.000Z,2026-06-23T17:49:49.000Z,54,54
HCP0454,12,7,2,3,10,0,2,34.33,52.0,4,2026-07-28T03:33:25.000Z,2026-07-28T03:33:25.000Z,19,19
HCP0458,6,3,2,1,6,0,0,30.5,60.0,3,2026-07-05T19:15:41.000Z,2026-07-05T19:15:41.000Z,42,42
HCP0476,9,6,2,1,9,0,0,33.67,60.0,7,2026-06-25T10:28:46.000Z,2026-06-25T10:28:46.000Z,52,52
HCP0502,11,7,2,2,9,1,1,31.36,54.0,5,2026-08-04T10:38:56.000Z,2026-08-04T10:38:56.000Z,12,12
HCP0523,11,5,6,0,9,0,2,29.55,54.0,5,2026-08-07T21:33:14.000Z,2026-07-30T09:15:59.000Z,17,9
HCP0541,10,8,2,0,10,0,0,37.4,58.0,4,2026-08-05T02:34:12.000Z,2026-08-05T02:34:12.000Z,11,11
HCP0576,11,6,2,3,9,1,1,31.18,56.0,4,2026-08-07T23:46:24.000Z,2026-08-07T23:46:24.000Z,9,9
HCP0577,10,5,4,1,10,0,0,29.3,56.0,8,2026-07-26T08:34:07.000Z,2026-07-26T08:34:07.000Z,21,21
HCP0579,9,7,1,1,8,0,1,33.11,53.0,4,2026-08-08T05:45:19.000Z,2026-08-08T05:45:19.000Z,8,8
HCP0584,6,4,0,2,6,0,0,38.0,53.0,3,2026-08-03T03:11:04.000Z,2026-08-03T03:11:04.000Z,13,13
HCP0610,7,5,1,1,6,0,1,36.0,58.0,3,2026-05-24T02:55:06.000Z,2026-05-24T02:55:06.000Z,84,84
HCP0617,3,0,2,1,3,0,0,21.0,38.0,2,2026-03-31T10:24:20.000Z,2026-03-31T10:24:20.000Z,138,138
HCP0679,5,2,2,1,4,1,0,25.4,60.0,3,2026-07-14T19:19:36.000Z,2026-07-14T19:19:36.000Z,33,33
HCP0691,11,8,2,1,11,0,0,32.27,60.0,5,2026-08-14T20:38:58.000Z,2026-08-14T20:38:58.000Z,2,2
HCP0702,12,6,5,1,11,0,1,30.67,60.0,3,2026-07-15T19:31:24.000Z,2026-07-15T19:31:24.000Z,32,32
HCP0703,9,4,3,2,9,0,0,34.78,58.0,4,2026-08-11T20:18:16.000Z,2026-08-11T20:18:16.000Z,5,5
HCP0723,13,5,7,1,11,2,0,26.69,54.0,5,2026-08-10T12:52:14.000Z,2026-08-07T16:22:04.000Z,9,6
HCP0754,6,4,1,1,6,0,0,42.83,60.0,3,2026-08-03T18:41:23.000Z,2026-08-03T18:41:23.000Z,13,13
HCP0793,5,2,2,1,5,0,0,28.6,44.0,1,2026-08-13T03:36:49.000Z,2026-08-13T03:36:49.000Z,3,3
HCP0812,3,1,1,1,3,0,0,35.0,53.0,1,2026-05-18T10:10:09.000Z,2026-05-18T10:10:09.000Z,90,90
HCP0823,5,2,1,2,2,1,2,33.8,51.0,1,2026-07-26T07:09:13.000Z,2026-07-26T07:09:13.000Z,21,21
HCP0858,9,5,3,1,9,0,0,32.78,57.0,3,2026-08-13T20:18:30.000Z,2026-08-13T20:18:30.000Z,3,3
HCP0862,3,1,1,1,2,0,1,29.33,41.0,0,2026-07-24T10:09:36.000Z,2026-07-24T10:09:36.000Z,23,23
HCP0894,7,6,1,0,7,0,0,42.29,60.0,2,2026-07-09T16:47:29.000Z,2026-07-09T16:47:29.000Z,38,38
HCP0896,3,1,1,1,3,0,0,29.67,44.0,0,2026-04-01T17:30:30.000Z,2026-04-01T17:30:30.000Z,137,137
HCP0899,11,4,5,2,10,0,1,28.82,54.0,3,2026-08-06T12:43:59.000Z,2026-08-06T12:43:59.000Z,10,10
HCP0946,9,5,3,1,9,0,0,27.78,43.0,5,2026-08-14T22:18:12.000Z,2026-08-14T22:18:12.000Z,2,2
HCP0973,4,3,1,0,3,1,0,27.25,38.0,1,2026-07-18T08:01:28.000Z,2026-07-18T08:01:28.000Z,29,29
HCP0981,3,1,2,0,3,0,0,21.0,50.0,1,2026-05-30T14:54:18.000Z,2026-05-30T14:54:18.000Z,78,78
HCP0998,8,4,2,2,6,2,0,31.5,57.0,0,2026-06-20T18:24:40.000Z,2026-06-20T18:24:40.000Z,57,57
HCP1028,7,4,3,0,7,0,0,30.14,54.0,2,2026-06-13T18:21:22.000Z,2026-06-13T18:21:22.000Z,64,64
HCP1045,10,7,3,0,6,2,2,35.4,59.0,3,2026-07-16T17:22:34.000Z,2026-07-16T17:22:34.000Z,31,31
HCP1062,9,4,2,3,8,1,0,31.0,51.0,5,2026-08-01T14:30:11.000Z,2026-08-01T14:30:11.000Z,15,15
HCP1069,4,0,3,1,4,0,0,20.0,40.0,1,2026-08-13T01:15:54.000Z,2026-08-13T01:15:54.000Z,3,3
HCP1073,9,6,2,1,9,0,0,27.67,38.0,4,2026-08-09T07:38:34.000Z,2026-08-09T07:38:34.000Z,7,7
HCP1091,10,6,2,2,9,1,0,31.0,53.0,4,2026-07-23T05:20:03.000Z,2026-07-23T05:20:03.000Z,24,24
HCP1097,4,2,1,1,4,0,0,29.75,54.0,1,2026-06-28T15:48:47.000Z,2026-06-28T15:48:47.000Z,49,49
HCP1130,7,3,3,1,3,4,0,32.57,58.0,1,2026-04-24T11:06:01.000Z,2026-04-24T11:06:01.000Z,114,114
HCP1151,10,4,4,2,10,0,0,29.3,58.0,7,2026-08-05T15:51:38.000Z,2026-08-05T15:51:38.000Z,11,11
HCP1185,11,5,4,2,10,1,0,32.27,59.0,5,2026-08-07T21:59:43.000Z,2026-08-07T21:59:43.000Z,9,9
HCP1211,4,3,1,0,3,0,1,38.25,58.0,0,2026-08-14T03:15:12.000Z,2026-08-14T03:15:12.000Z,2,2
HCP1271,10,5,5,0,9,0,1,27.3,59.0,5,2026-08-11T03:06:02.000Z,2026-08-11T03:06:02.000Z,5,5
HCP1276,7,3,1,3,7,0,0,32.43,49.0,3,2026-07-20T13:29:05.000Z,2026-07-20T13:29:05.000Z,27,27
HCP1314,9,5,2,2,9,0,0,30.33,59.0,4,2026-07-28T04:24:56.000Z,2026-07-28T04:24:56.000Z,19,19
HCP1326,5,2,3,0,4,1,0,23.6,49.0,1,2026-08-10T09:19:10.000Z,2026-08-10T09:19:10.000Z,6,6
HCP1348,5,4,1,0,5,0,0,28.8,44.0,1,2026-06-09T16:34:25.000Z,2026-06-09T16:34:25.000Z,68,68
HCP1356,7,3,3,1,7,0,0,28.14,59.0,3,2026-07-24T15:29:02.000Z,2026-07-24T15:29:02.000Z,23,23
HCP1410,4,1,3,0,4,0,0,18.75,32.0,2,2026-06-10T23:12:40.000Z,2026-06-10T23:12:40.000Z,67,67
HCP1417,7,4,2,1,7,0,0,28.14,52.0,2,2026-08-02T22:41:45.000Z,2026-08-02T22:41:45.000Z,14,14
HCP1426,4,1,2,1,4,0,0,28.0,45.0,0,2026-06-25T07:41:40.000Z,2026-06-25T07:41:40.000Z,52,52
HCP1437,12,5,3,4,11,0,1,29.83,52.0,6,2026-08-06T19:50:41.000Z,2026-08-06T19:50:41.000Z,10,10
HCP1458,3,1,2,0,3,0,0,18.33,38.0,2,2026-07-20T17:11:15.000Z,2026-07-20T17:11:15.000Z,27,27
HCP1464,5,1,3,1,5,0,0,19.4,37.0,2,2026-07-08T23:31:38.000Z,2026-07-08T23:31:38.000Z,39,39
HCP1493,4,3,1,0,4,0,0,42.0,59.0,3,2026-07-15T03:48:51.000Z,2026-07-15T03:48:51.000Z,32,32
HCP1502,9,3,1,5,5,3,1,32.56,51.0,2,2026-07-31T00:07:16.000Z,2026-07-31T00:07:16.000Z,16,16
HCP1537,10,8,0,2,9,0,1,43.8,60.0,6,2026-07-02T10:37:23.000Z,2026-07-02T10:37:23.000Z,45,45
HCP1614,4,1,1,2,3,0,1,38.5,59.0,1,2026-06-05T04:54:07.000Z,2026-06-05T04:54:07.000Z,72,72
HCP1618,5,1,2,2,5,0,0,21.6,42.0,2,2026-06-27T19:42:44.000Z,2026-06-27T19:42:44.000Z,50,50
HCP1629,5,2,3,0,4,1,0,22.6,45.0,2,2026-07-12T19:49:52.000Z,2026-07-12T19:49:52.000Z,35,35
HCP1651,7,4,1,2,5,1,1,32.29,52.0,4,2026-05-08T22:47:24.000Z,2026-05-08T22:47:24.000Z,100,100
HCP1652,7,1,5,1,6,1,0,19.29,37.0,4,2026-08-09T19:54:05.000Z,2026-06-04T00:06:39.000Z,73,7
HCP1678,7,5,2,0,7,0,0,40.29,55.0,2,2026-08-08T08:27:40.000Z,2026-08-08T08:27:40.000Z,8,8
HCP1689,12,6,2,4,11,1,0,33.0,58.0,7,2026-07-28T03:05:30.000Z,2026-07-28T03:05:30.000Z,19,19
HCP1697,9,7,2,0,9,0,0,37.11,57.0,4,2026-08-12T20:23:36.000Z,2026-08-12T20:23:36.000Z,4,4
HCP1700,10,4,2,4,8,0,2,33.1,58.0,2,2026-07-07T15:15:20.000Z,2026-07-07T15:15:20.000Z,40,40
HCP1714,9,4,5,0,9,0,0,24.56,41.0,3,2026-08-07T15:40:21.000Z,2026-08-07T15:40:21.000Z,9,9
HCP1722,4,4,0,0,4,0,0,44.5,54.0,2,2026-04-28T14:13:37.000Z,2026-04-28T14:13:37.000Z,110,110
HCP1792,10,3,5,2,9,1,0,23.4,50.0,2,2026-07-08T03:52:40.000Z,2026-07-08T03:52:40.000Z,39,39
HCP1846,4,1,1,2,4,0,0,31.5,49.0,3,2026-08-03T05:46:08.000Z,2026-08-03T05:46:08.000Z,13,13
HCP1863,4,1,1,2,4,0,0,30.0,56.0,2,2026-07-25T08:02:57.000Z,2026-07-25T08:02:57.000Z,22,22
HCP1874,8,6,1,1,8,0,0,41.88,58.0,3,2026-07-09T05:04:56.000Z,2026-07-09T05:04:56.000Z,38,38
HCP1884,7,4,2,1,6,1,0,34.43,59.0,4,2026-08-04T10:03:55.000Z,2026-08-04T10:03:55.000Z,12,12
HCP1890,12,6,3,3,10,1,1,26.25,51.0,6,2026-08-04T17:50:27.000Z,2026-08-04T17:50:27.000Z,12,12
HCP1907,11,2,4,5,10,0,1,28.45,55.0,4,2026-08-06T22:49:39.000Z,2026-08-06T22:49:39.000Z,10,10
HCP1927,10,4,5,1,10,0,0,27.4,53.0,7,2026-07-30T18:14:26.000Z,2026-07-30T18:14:26.000Z,17,17
HCP1929,9,4,2,3,8,1,0,35.89,59.0,4,2026-07-24T06:21:29.000Z,2026-07-24T06:21:29.000Z,23,23
HCP1941,6,5,0,1,6,0,0,33.83,44.0,4,2026-08-09T01:34:18.000Z,2026-08-09T01:34:18.000Z,7,7
HCP1954,7,1,1,5,6,1,0,31.29,43.0,3,2026-06-14T19:43:16.000Z,2026-06-14T19:43:16.000Z,63,63
HCP1955,6,4,1,1,6,0,0,32.33,53.0,1,2026-08-10T11:15:17.000Z,2026-08-10T11:15:17.000Z,6,6
HCP1974,3,1,2,0,3,0,0,31.0,53.0,2,2026-06-10T09:14:07.000Z,2026-06-10T09:14:07.000Z,67,67
HCP1990,4,2,1,1,4,0,0,30.75,42.0,3,2026-06-23T06:02:05.000Z,2026-06-23T06:02:05.000Z,54,54
HCP0002,5,1,3,1,5,0,0,19.0,38.0,1,2026-07-13T19:24:00.000Z,2026-07-13T19:24:00.000Z,34,34
HCP0057,3,2,1,0,3,0,0,27.0,42.0,1,2026-05-07T18:25:07.000Z,2026-05-07T18:25:07.000Z,101,101
HCP0066,9,1,6,2,8,0,1,16.22,35.0,6,2026-06-26T03:15:03.000Z,2026-06-26T03:15:03.000Z,51,51
HCP0068,6,3,2,1,4,2,0,36.67,55.0,3,2026-08-03T01:41:12.000Z,2026-08-03T01:41:12.000Z,13,13
HCP0073,3,1,1,1,2,0,1,27.0,51.0,1,2026-06-19T21:23:42.000Z,2026-06-01T13:53:48.000Z,76,58
HCP0077,7,5,2,0,6,0,1,30.71,49.0,0,2026-08-11T01:38:25.000Z,2026-08-10T14:26:49.000Z,6,5
HCP0102,3,2,1,0,2,0,1,35.0,52.0,1,2026-06-26T10:36:18.000Z,2026-04-06T08:19:27.000Z,132,51
HCP0124,8,5,2,1,8,0,0,34.63,55.0,2,2026-06-08T07:14:52.000Z,2026-06-08T07:14:52.000Z,69,69
HCP0126,9,2,4,3,8,0,1,25.22,44.0,2,2026-07-25T13:39:18.000Z,2026-07-25T13:39:18.000Z,22,22
HCP0130,11,3,3,5,11,0,0,29.45,49.0,4,2026-08-06T00:19:59.000Z,2026-08-06T00:19:59.000Z,10,10
HCP0132,4,1,2,1,4,0,0,26.0,45.0,0,2026-05-31T00:52:56.000Z,2026-05-31T00:52:56.000Z,77,77
HCP0140,7,4,3,0,7,0,0,25.71,50.0,2,2026-08-12T02:31:00.000Z,2026-08-12T02:31:00.000Z,4,4
HCP0147,5,3,1,1,5,0,0,34.4,54.0,2,2026-07-21T02:39:20.000Z,2026-07-21T02:39:20.000Z,26,26
HCP0169,7,3,4,0,7,0,0,27.0,58.0,2,2026-08-14T16:27:36.000Z,2026-08-14T16:27:36.000Z,2,2
HCP0175,10,6,3,1,10,0,0,33.6,60.0,4,2026-07-20T01:29:50.000Z,2026-07-20T01:29:50.000Z,27,27
HCP0178,12,5,5,2,11,1,0,26.5,51.0,6,2026-07-30T09:49:21.000Z,2026-07-23T18:54:14.000Z,24,17
HCP0182,5,3,2,0,5,0,0,34.4,60.0,3,2026-07-25T01:41:34.000Z,2026-07-25T01:41:34.000Z,22,22
HCP0231,6,5,1,0,5,1,0,36.67,50.0,2,2026-06-03T18:42:22.000Z,2026-06-03T18:42:22.000Z,74,74
HCP0266,3,1,1,1,3,0,0,32.33,40.0,0,2026-04-19T13:13:06.000Z,2026-04-19T13:13:06.000Z,119,119
HCP0282,9,5,2,2,6,1,2,31.56,55.0,1,2026-07-20T15:17:08.000Z,2026-07-20T15:17:08.000Z,27,27
HCP0286,8,3,3,2,6,1,1,30.0,56.0,3,2026-07-01T09:38:35.000Z,2026-07-01T09:38:35.000Z,46,46
HCP0290,8,6,0,2,8,0,0,34.75,49.0,1,2026-07-12T11:33:43.000Z,2026-07-12T11:33:43.000Z,35,35
